#airframe_info, log_version="1.00", airframe_name="Diamond DA42NG", unit_software_part_number="006-B0319-C2", unit_software_version="14.02", system_software_part_number="010-00670-12", system_id="2D4736DD3", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,   gals,   gals,      gph,      psi,   deg F,     psi,    rpm,       %,      gph,       psi,   deg F,       psi,    rpm,       %,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  FQtyL,  FQtyR, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 RPM, E1 %Pwr, E2 FFlow,  E2 FPres, E2 OilT,   E2 OilP, E2 RPM, E2 %Pwr,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
          ,         ,        ,       ,             ,             ,  5525.0, 30.16,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5525.0, 30.16,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,    5.07,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,    3.78,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,    2.59,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,    1.68,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,    1.34,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,    1.02,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,    0.85,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,    1.51,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,    1.37,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    1.02,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.70,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
          ,         ,        ,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,    0.45,       ,       ,       ,       ,      ,      ,      ,      ,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,       ,      ,       ,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:54:53,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.44,       ,       ,       ,       ,      ,      ,  24.1,  24.1,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
2026-06-14, 13:54:55,  -04:00,       ,             ,             ,  5526.0, 30.16,        ,  21.2,   0.00,       ,    0.27,       ,       ,       ,       ,      ,      ,  24.2,  24.2,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 1852,     0,       ,      ,       
2026-06-14, 13:54:56,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.17,       ,       ,       ,       ,      ,      ,      ,      ,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:54:57,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.11,       ,       ,       ,       ,      ,      ,      ,      ,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:54:58,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.07,       ,       ,       ,       ,      ,      ,  24.7,  24.7,       ,       ,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2026-06-14, 13:54:59,  -04:00,       ,             ,             ,  5527.0, 30.16,        ,  21.2,   0.00,       ,    0.04,       ,       ,       ,       ,      ,      ,  24.7,  24.7,  25.00,  25.00,         ,         ,        ,        ,       ,        ,         ,          ,        ,          ,       ,        ,        ,   0,  GPS,  344.0, 111.70, 111.70, 122.900, 119.925,       ,       ,       ,      ,       ,       ,   10.8,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
